courseCode,courseName,section,location,instructor,day,time
AF1001,Fundamentals of Accounting,BSFT-1D,B-9 Academic Block II (53),Zehra,wednesday,09:50 - 10:40
N/A,Enter,BAI-7A,B-9 Academic Block II (53),Umer Farooq,wednesday,10:45 - 11:35
N/A,IT,in,B-9 Academic Block II (53),BSFT-1B,wednesday,11:40 - 12:30
N/A,BM1,BSFT-1B,B-9 Academic Block II (53),Dr. Khusro Mian,wednesday,12:35 - 13:25
AF1001,Fundamentals of Accounting,BSFT-1B,B-9 Academic Block II (53),Dr. Mohsin Ali,wednesday,1:30 - 02:20
MG1001,Fundamentals of Management,BSBA-1A,B-9 Academic Block II (53),Dr. Nazia Nazeer,wednesday,2:25 - 03:15
N/A,IT,in,B-9 Academic Block II (53),BSFT-1D,wednesday,3:20 - 04:10
EE2003,Computer Organization and Assembly Language,BCS-3G,B-10 Academic Block II (53),Dr. Shakil,wednesday,08:55 - 09:45
N/A,BM1,BSFT-1E,B-10 Academic Block II (53),Rabia Sagheer,wednesday,09:50 - 10:40
N/A,Enter,BAI-7B,B-10 Academic Block II (53),Jahangir,wednesday,10:45 - 11:35
N/A,PFB,BSBA-3A,B-10 Academic Block II (53),Madiha Aslam (VF),wednesday,11:40 - 12:30
N/A,BM1,BSBA-1A,B-10 Academic Block II (53),Rabia Sagheer,wednesday,1:30 - 02:20
AF1001,Fundamentals of Accounting,BSFT-1D,B-10 Academic Block II (53), Zehra,wednesday,2:25 - 03:15
N/A,BM1,BSFT-1C,B-10 Academic Block II (53),Dr. Khusro Mian,wednesday,3:20 - 04:10
N/A,MFM,BSBA-7A,B-11 Academic Block II (53),Dr. Mohsin Ali,wednesday,08:55 - 09:45
N/A,Eng-1,BSFT-1B,B-11 Academic Block II (53),Brohi,wednesday,09:50 - 10:40
N/A,Enter,BAI-7C,B-11 Academic Block II (53), Michael Simon,wednesday,10:45 - 11:35
CS2001,Data Structures,BCS-3H,B-11 Academic Block II (53),Fizza Aqeel,wednesday,11:40 - 12:30
SS1012,Functional English,BSBA-1A,B-11 Academic Block II (53), Atifa Batool,wednesday,12:35 - 13:25
AF1001,Fundamentals of Accounting,BSFT-1C,B-11 Academic Block II (53),Muhammad Ahsan,wednesday,1:30 - 02:20
N/A,MM,BSFT-1C,B-11 Academic Block II (53),Aleena Fayyaz,wednesday,2:25 - 03:15
N/A,DCNet,BSEE-5AB,C-12 Academic Block II (50),,wednesday,08:00 - 08:50
N/A,EDC,BSEE-3B,C-12 Academic Block II (50),,wednesday,08:55 - 09:45
N/A,EDC,BSEE-3A,C-12 Academic Block II (50),,wednesday,09:50 - 10:40
N/A,DSA,BSEE-5AB,C-12 Academic Block II (50),,wednesday,10:45 - 11:35
N/A,EMT,BSEE-5AB,C-12 Academic Block II (50),,wednesday,11:40 - 12:30
N/A,UoS,BSCE-1A,C-12 Academic Block II (50),,wednesday,1:30 - 02:20
N/A,UoS,BSCE-1B,C-12 Academic Block II (50),,wednesday,2:25 - 03:15
N/A,AC,BSCE-1A,C-13 Academic Block II (50),,wednesday,08:00 - 08:50
N/A,AC,BSCE-1A,C-13 Academic Block II (50),,wednesday,08:55 - 09:45
SS1007,Islamic Studies/Ethics,BSFT-1B,C-13 Academic Block II (50),Muhammad Hasham,wednesday,09:50 - 10:40
CS1002,Programming Fundamentals,BSEE-3AB,C-13 Academic Block II (50),,wednesday,10:45 - 11:35
N/A,Reserved Slot,For,C-13 Academic Block II (50),No Teacher,wednesday,11:40 - 12:40
N/A,MPI,BSEE-5AB,C-13 Academic Block II (50),,wednesday,12:35 - 13:25
N/A,MPI,BSEE-5AB,C-13 Academic Block II (50),,wednesday,1:30 - 02:20
N/A,AC,BSEE-1B,C-13 Academic Block II (50),,wednesday,2:25 - 03:15
N/A,AC,BSEE-1B,C-13 Academic Block II (50),,wednesday,3:20 - 04:10
N/A,CA,BSEE-7AB,C-14 Academic Block II (50),,wednesday,08:00 - 08:50
N/A,CA,BSEE-7AB,C-14 Academic Block II (50),,wednesday,08:55 - 09:45
AF1001,Fundamentals of Accounting,BSFT-1E,C-14 Academic Block II (50),Aleena Fayyaz ,wednesday,10:45 - 11:35
N/A,EM,BSEE-7AB,C-14 Academic Block II (50),,wednesday,11:40 - 12:30
N/A,CVT,BSEE-3B,C-14 Academic Block II (50),,wednesday,12:35 - 13:25
N/A,CVT,BSEE-3A,C-14 Academic Block II (50),,wednesday,1:30 - 02:20
N/A,CVT,BSEE-3A,C-14 Academic Block II (50),,wednesday,2:25 - 03:15
N/A,AT,BSEE-5AB,C-15 Academic Block II (50),,wednesday,08:55 - 09:45
CL1000,Introduction to Information and Communication Technology,BSCE-1A,C-15 Academic Block II (50),,wednesday,11:40 - 12:30
CL1000,Introduction to Information and Communication Technology,BSCE-1A,C-15 Academic Block II (50),,wednesday,12:35 - 13:25
CL1000,Introduction to Information and Communication Technology,BSCE-1B,C-15 Academic Block II (50),,wednesday,1:30 - 02:20
EE2003,Computer Organization and Assembly Language,BCS-3H,C-16 Academic Block II (50),Shoaib Rauf ,wednesday,08:00 - 08:50
N/A,Discrete,BCS-3H,C-16 Academic Block II (50),Dr. Ghufran Ahmed,wednesday,08:55 - 09:45
N/A,Entrep,BSBA-7A,C-16 Academic Block II (50),Asiya Zaheer ,wednesday,09:50 - 10:40
N/A,IOOP,BSFT-3C,C-16 Academic Block II (50),Madiha Aslam (VF),wednesday,10:45 - 11:35
N/A,DCB,BSBA-7A,C-16 Academic Block II (50),Dr. Mushtaq Ahmed,wednesday,11:40 - 12:30
N/A,DBS,BCS-5H,C-16 Academic Block II (50),Javeria Farooq,wednesday,12:35 - 13:25
N/A,FM,BSBA-5A,C-17 Academic Block II (59),Muhammad Ahsan,wednesday,08:00 - 08:50
N/A,FM,BSBA-5A,C-17 Academic Block II (59),Muhammad Ahsan,wednesday,08:55 - 09:45
N/A,Entrep,BSFT-5A,C-17 Academic Block II (59),Dr. Nazia Nazeer,wednesday,10:45 - 11:35
AF1001,Fundamentals of Accounting,BSFT-1A,C-17 Academic Block II (59),Muhammad Ahsan,wednesday,11:40 - 12:30
N/A,UoS,BSFT-1A,C-17 Academic Block II (59),Dr. Shahzad Shaikh ,wednesday,12:35 - 13:25
N/A,HRM,BSBA-5A,C-17 Academic Block II (59),Dr. Nazia Nazeer ,wednesday,1:30 - 02:20
N/A,BE,BSBA-5A,C-17 Academic Block II (59),Dr. Mushtaq Ahmed,wednesday,2:25 - 03:15
N/A,BCB,BSBA-5A,C-17 Academic Block II (59),Dr. Shahbaz Siddiqui,wednesday,3:20 - 04:10
N/A,PFB,BSBA-3A,C-18 Academic Block II (50),Madiha Aslam (VF),wednesday,08:00 - 08:50
CS3002,Information Security,BCS-7L,C-18 Academic Block II (50),Usama Antuley,wednesday,08:55 - 09:45
CS3002,Information Security,BCS-7D,C-18 Academic Block II (50),Usama Antuley,wednesday,09:50 - 10:40
MT3001,Graph Theory,BCS-5A,C-18 Academic Block II (50),Moheez-UR-Rahim,wednesday,10:45 - 11:35
MT3001,Graph Theory,BCS-5B,C-18 Academic Block II (50),Moheez-UR-Rahim,wednesday,11:40 - 12:30
N/A,CB,BSBA-5A,C-18 Academic Block II (50), Umer Farooq,wednesday,12:35 - 13:25
N/A,ME,BSFT-3A,C-19 Academic Block II (50), Michael Simon,wednesday,08:55 - 09:45
CS2009,Design and Analysis of Algorithms,BCS-5E,C-19 Academic Block II (50),Muhammad Kashif,wednesday,09:50 - 10:40
CS406,Web Programming,BCS-5A,C-19 Academic Block II (50),Ali Fatmi,wednesday,10:45 - 11:35
CS406,Web Programming,BCS-5A,C-19 Academic Block II (50),Ali Fatmi,wednesday,11:40 - 12:30
CS3001,Computer Networks,BCS-5G,C-21 Academic Block II (50),Dr. Ghufran Ahmed,wednesday,08:00 - 08:50
N/A,DBS,BCS-5G,C-21 Academic Block II (50),Dr. Farrukh Salim,wednesday,09:50 - 10:40
RS1002,Research Skills,BCS-5A,C-21 Academic Block II (50),Dr. Farrukh Shahid,wednesday,10:45 - 11:35
RS1002,Research Skills,BCS-5A,C-21 Academic Block II (50),Dr. Farrukh Shahid,wednesday,11:40 - 12:30
AI3002,Machine Learning,BAI-5A,D-22 Academic Block II (50),Sania Urooj,wednesday,08:00 - 08:50
AI4006,Knowledge and Knowledge Representation,BAI-5A,D-22 Academic Block II (50),Muhammad Rafi,wednesday,09:50 - 10:40
MG3002,Financial and Strategic Project Management,BCS-5A,D-22 Academic Block II (50),Ubaid Aftab,wednesday,10:45 - 11:35
MG3002,Financial and Strategic Project Management,BCS-5B,D-22 Academic Block II (50),Ubaid Aftab,wednesday,11:40 - 12:30
CY4003,Digital Forensics,BCY-5A,D-22 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,1:30 - 02:20
CS2009,Design and Analysis of Algorithms,BCY-5A,D-22 Academic Block II (50),Dr. Kamran,wednesday,2:25 - 03:15
CS2009,Design and Analysis of Algorithms,BAI-5A,D-22 Academic Block II (50),Dr. Kamran,wednesday,3:20 - 04:10
CS2001,Data Structures,BDS-3B,D-23 Academic Block II (50),Farooq Zaidi,wednesday,08:00 - 08:50
CS3002,Information Security,BCY-5A,D-23 Academic Block II (50),Nouman Rajput,wednesday,08:55 - 09:45
CY4003,Digital Forensics,BCY-5A,D-23 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,09:50 - 10:40
N/A,OR,BCS-5A,D-23 Academic Block II (50),Urooj,wednesday,10:45 - 11:35
CS2009,Design and Analysis of Algorithms,BAI-5A,D-23 Academic Block II (50),Dr. Kamran,wednesday,11:40 - 12:30
N/A,Discrete,BCS-3A,D-24 Academic Block II (50),Dr. Nouman Durrani,wednesday,08:00 - 08:50
CS2001,Data Structures,BCS-3A,D-24 Academic Block II (50), Dr. Jawwad Shamsi,wednesday,08:55 - 09:45
MT1004,Linear Algebra,BCS-3A,D-24 Academic Block II (50),Dr. Fahad Riaz,wednesday,09:50 - 10:40
CY4003,Digital Forensics,BCY-5B,D-24 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,10:45 - 11:35
CS2009,Design and Analysis of Algorithms,BCS-5D,D-24 Academic Block II (50),Dr. Nasir Uddin,wednesday,11:40 - 12:30
N/A,Psych,BCS-3A,D-24 Academic Block II (50),Aqsa Fayyaz,wednesday,2:25 - 03:15
MT1004,Linear Algebra,BCS-3B,D-25 Academic Block II (50),Urooj,wednesday,08:00 - 08:50
CS3005,Theory of Automata,BCS-3B,D-25 Academic Block II (50), Ubaidullah,wednesday,08:55 - 09:45
CS4001,Professional Practices in IT,BCY-7A,D-25 Academic Block II (50),Asif Fazwani (VF),wednesday,09:50 - 10:40
SS2012,Technical and Business Writing,BCY-5A,D-25 Academic Block II (50),Atifa Batool,wednesday,10:45 - 11:35
MT1004,Linear Algebra,BCS-3B,D-25 Academic Block II (50),Urooj,wednesday,11:40 - 12:30
CS4030,Compiler Techniques,BSBA-3A,D-25 Academic Block II (50),Faiza Iqbal ,wednesday,1:30 - 02:20
N/A,Psych,BCS-3B,D-25 Academic Block II (50),Faiza Iqbal,wednesday,2:25 - 03:15
SS2009,Ethics and Professional Practices,BCS-1N2,D-26 Academic Block II (50),Abdullah ,wednesday,08:00 - 08:50
SS2009,Ethics and Professional Practices,BCS-1N2,D-26 Academic Block II (50),Abdullah ,wednesday,08:55 - 09:45
EE2003,Computer Organization and Assembly Language,BCS-3C,D-26 Academic Block II (50),Dr. Rabia Tabassum ,wednesday,11:40 - 12:30
N/A,Socio,BCS-3A,D-26 Academic Block II (50),Kauser Malik,wednesday,2:25 - 03:15
CS2001,Data Structures,BCS-3C,D-26 Academic Block II (50),Farrukh Hasan Syed,wednesday,3:20 - 04:10
N/A,Discrete,BCS-3E,D-27 Academic Block II (50),Bakhtawar Abbasi,wednesday,08:00 - 08:50
N/A,Psych,BCS-3D,D-27 Academic Block II (50),Faiza Iqbal,wednesday,08:55 - 09:45
MT1004,Linear Algebra,BCS-3E,D-27 Academic Block II (50),Uzma Saleh,wednesday,10:45 - 11:35
MT1004,Linear Algebra,BCS-3E,D-27 Academic Block II (50),Uzma Saleh,wednesday,11:40 - 12:30
CS2001,Data Structures,BCS-3E,D-27 Academic Block II (50),Basit Jasani ,wednesday,12:35 - 13:25
CS2001,Data Structures,BCS-3E,D-27 Academic Block II (50),Basit Jasani ,wednesday,3:20 - 04:10
EE2003,Computer Organization and Assembly Language,BCS-3F,D-28 Academic Block II (50),Ubaidullah ,wednesday,08:00 - 08:50
N/A,Socio,BCS-3B,D-28 Academic Block II (50),Kauser Malik,wednesday,08:55 - 09:45
EE2003,Computer Organization and Assembly Language,BCS-3A,D-28 Academic Block II (50), Aashir Mehboob ,wednesday,11:40 - 12:30
N/A,Discrete,BCS-3C,D-28 Academic Block II (50),Dr. Nouman Durrani,wednesday,12:35 - 13:25
N/A,Discrete,BCS-3F,D-28 Academic Block II (50),Dr. Nouman Durrani,wednesday,1:30 - 02:20
CS2001,Data Structures,BCS-3F,D-28 Academic Block II (50),Basit Jasani ,wednesday,2:25 - 03:15
EE2003,Computer Organization and Assembly Language,BSE-3B,E-29Academic Block II (52),Dr. Shakil,wednesday,08:00 - 08:50
MT1004,Linear Algebra,BSE-3B,E-29Academic Block II (52),Nadeem Khan,wednesday,10:45 - 11:35
CS3005,Theory of Automata,BCS-3A,E-29Academic Block II (52), Ubaidullah ,wednesday,12:35 - 13:25
CS2001,Data Structures,BAI-3A,E-29Academic Block II (52),Sania Urooj,wednesday,2:25 - 03:15
CS2001,Data Structures,BCS-3G,E-29Academic Block II (52),Sania Urooj,wednesday,3:20 - 04:10
N/A,Psych,BCS-3E,E-30 Academic Block II (52),Aqsa Fayyaz,wednesday,08:00 - 08:50
N/A,Psych,BCS-3C,E-30 Academic Block II (52),Aqsa Fayyaz,wednesday,08:55 - 09:45
N/A,Discrete,BDS-3B,E-30 Academic Block II (52),Dr. Fahad Samad,wednesday,09:50 - 10:40
AF1001,Fundamentals of Accounting,BDS-3B,E-30 Academic Block II (52),Aleena Fayyaz,wednesday,11:40 - 12:30
MT1004,Linear Algebra,BCS-3D,E-30 Academic Block II (52),Urooj,wednesday,2:25 - 03:15
EE2003,Computer Organization and Assembly Language,BCS-3D,E-30 Academic Block II (52),Waseem Rauf ,wednesday,3:20 - 04:10
N/A,Psych,BCS-3F,E-31 Academic Block II (52),Faiza Iqbal,wednesday,08:00 - 08:50
MT1004,Linear Algebra,BCS-3J,E-31 Academic Block II (52),Uzma Saleh,wednesday,08:55 - 09:45
SS2009,Ethics and Professional Practices,BCS-1N,E-31 Academic Block II (52),Dr. Wajiha Raheeq,wednesday,09:50 - 10:40
SS2043,Civics and Community Engagement,BSBA-3A,E-31 Academic Block II (52),Dr. Wajiha Raheeq,wednesday,10:45 - 11:35
MG1001,Fundamentals of Management,BDS-3B,E-31 Academic Block II (52),Dr. Mohsin,wednesday,11:40 - 12:30
SS2009,Ethics and Professional Practices,BCS-1N,E-31 Academic Block II (52),Dr. Wajiha Raheeq,wednesday,12:35 - 13:25
MT1004,Linear Algebra,BCS-3K,E-31 Academic Block II (52),Abdul Basit (VF),wednesday,1:30 - 02:20
MT1004,Linear Algebra,BCS-3H,E-31 Academic Block II (52),Abdul Basit (VF),wednesday,2:25 - 03:15
MT1004,Linear Algebra,BCS-3H,E-31 Academic Block II (52),Abdul Basit (VF),wednesday,3:20 - 04:10
N/A,Socio,BCS-3C,E-32 Academic Block II (52),Kauser Malik,wednesday,08:00 - 08:50
EE2003,Computer Organization and Assembly Language,BCS-3K,E-32 Academic Block II (52),Aashir Mehboob ,wednesday,08:55 - 09:45
MG1006,Principles of Economics,BDS-3B,E-32 Academic Block II (52),Musera Bhutto,wednesday,11:40 - 12:30
CS2001,Data Structures,BCS-3D,E-32 Academic Block II (52),Farrukh Hasan Syed,wednesday,1:30 - 02:20
EE2003,Computer Organization and Assembly Language,BDS-3A,E-32 Academic Block II (52),Dr. Muhammad Adeel,wednesday,3:20 - 04:10
N/A,Cyber,Security,E-33 Academic Block II (52),Abeer Gauher,wednesday,08:00 - 08:50
AF1001,Fundamentals of Accounting,BSE-3A,E-33 Academic Block II (52),Jahangir,wednesday,08:55 - 09:45
N/A,Discrete,BAI-3A,E-33 Academic Block II (52),Mahrukh Khan,wednesday,1:30 - 02:20
MT1004,Linear Algebra,SE-3A,E-33 Academic Block II (52),Nadeem Khan,wednesday,3:20 - 04:10
MG1001,Fundamentals of Management,BSE-3A,E-34 Academic Block II (52),Aleena Fayyaz,wednesday,08:55 - 09:45
N/A,Discrete,BDS-3A,E-34 Academic Block II (52),Dr. Fahad Samad,wednesday,11:40 - 12:30
N/A,Intro,to,E-34 Academic Block II (52),Mahrukh Khan,wednesday,12:35 - 13:25
CS2001,Data Structures,BDS-3A,E-34 Academic Block II (52),Farooq Zaidi,wednesday,1:30 - 02:20
N/A,Discrete,BCY-3A,E-34 Academic Block II (52),Dr. Fahad Samad,wednesday,2:25 - 03:15
CS2001,Data Structures,BCY-3A,E-34 Academic Block II (52),Nouman Rajput,wednesday,3:20 - 04:10
MG1006,Principles of Economics,BSE-3A,E-35 Academic Block II (52),Musera Bhutto,wednesday,08:55 - 09:45
N/A,Socio,BCS-3D,E-35 Academic Block II (52),Kauser Malik,wednesday,12:35 - 13:25
N/A,Eng-1 - Lab,BSFT-1E,Eng Lang Room Academic Block II (50),Brohi,wednesday,1:30 - 04:10
N/A,Computer Vision - Lab,BAI-7B,Academic Block I LAB-1 (47),Muhammad Khalid,wednesday,1:30 - 04:10
N/A,DBS - Lab,BCS-5H,Academic Block I CY LAB-2 (47),Ramsha Iqbal,wednesday,08:00 - 10:40
CL2001,Data Structures - Lab,BSE-3A,Academic Block I CY LAB-2 (47),Syeda Ravia Ijaz,wednesday,10:45 - 13:25
N/A,DBS - Lab,BCY-5B,Academic Block I LAB-3 (47),Amna Aslam,wednesday,1:30 - 04:10
N/A,DBS - Lab,BCS-5F,Academic Block I LAB-4 (48),Fareeha Jabeen,wednesday,08:00 - 10:40
CL3001,Computer Networks - Lab,BCS-5J,Academic Block I LAB-4 (48),Sadaf Zehra ,wednesday,1:30 - 04:10
CL2001,Data Structures - Lab,BDS-3A,Academic Block III LAB-5 (55),Alishba Subhani,wednesday,08:00 - 10:40
EL2003,Computer Organization and Assembly Language - Lab,BCY-3A,Academic Block III LAB-5 (55),Muhammad Qasim Keeryo,wednesday,10:45 - 13:25
CL2001,Data Structures - Lab,BAI-3A,Academic Block II DS LAB-6 (55),Shafique Rehman,wednesday,08:00 - 10:40
EL2003,Computer Organization and Assembly Language - Lab,BCS-3F,Academic Block II DS LAB-6 (55),Ghulam Qadir,wednesday,10:45 - 13:25
N/A,Intro,to,Academic Block II DS LAB-6 (55),Ramsha Jatt,wednesday,1:30 - 02:20
CL2001,Data Structures - Lab,BCS-3C,Academic Block II LAB-7 (47),Zainab Asif,wednesday,08:00 - 10:40
N/A,IOOP-Lab,BSFT-3A,Academic Block II CY LAB-8 (47),Qasim Alias,wednesday,08:00 - 08:50
EL2003,Computer Organization and Assembly Language - Lab,BCS-3G,Academic Block II CY LAB-8 (47), Waseem Rauf,wednesday,10:45 - 13:25
N/A,DBS - Lab,BCS-5E,Academic Block II CY LAB-8 (47),Zainab Asif,wednesday,1:30 - 04:10
N/A,IOOP-Lab,BSFT-3B,Academic Block II LAB-10 (47),Absar Khalid,wednesday,08:00 - 08:50
N/A,Engineering,Drawing,Academic Block II LAB-10 (47),Engr. Maryam,wednesday,10:45 - 11:35
N/A,DAB2 - Lab,BSBA-3A,Academic Block II LAB-10 (47),Nighat Jahan,wednesday,1:30 - 04:10
N/A,Engineering,Drawing,Academic Block II LAB-11 (47),Engr. Aamir Ali,wednesday,08:00 - 08:50
N/A,IT,in,Academic Block II Lab-12 (47),Muhammad Ali Asghar,wednesday,08:00 - 08:50
EL2003,Computer Organization and Assembly Language - Lab,BSE-3B,Academic Block II Lab-12 (47),Muhammad Nadeem,wednesday,1:30 - 04:10
N/A,IT,in,Academic Block II Lab-13 (47),Abdullah Yaqoob,wednesday,08:00 - 08:50
N/A,Electronic,Devices,Academic Block II Electronics Lab,Engr. Aqib Noor,wednesday,1:30 - 02:20
CS3002,Information Security,BCS-7M,E-1 Academic Block I (50),Hira Tunio,thursday,08:55 - 09:45
N/A,C.,Const.,E-1 Academic Block I (50),Zain ul Hasan,thursday,09:50 - 10:40
CS4001,Professional Practices in IT,BCS-7B,E-1 Academic Block I (50),Aashir Mehboob,thursday,10:45 - 11:35
N/A,C.,Const.,E-1 Academic Block I (50),Shahar Bano,thursday,11:40 - 12:30
N/A,C.,Const.,E-1 Academic Block I (50),Syed Faisal Ali,thursday,12:35 - 13:25
CS3002,Information Security,BCS-7F,E-1 Academic Block I (50),Rabia Ahmed Ansari,thursday,1:30 - 02:20
N/A,C.,Const.,E-1 Academic Block I (50),Shahar Bano,thursday,2:25 - 03:15
CS3002,Information Security,BCS-7B,E-2 Academic Block I (50),Dr. Shakil,thursday,08:55 - 09:45
CS3002,Information Security,BCS-7D,E-2 Academic Block I (50),Usama Antuley,thursday,09:50 - 10:40
CS4001,Professional Practices in IT,BCS-7D,E-2 Academic Block I (50),Anaum Hamid,thursday,10:45 - 11:35
CS4001,Professional Practices in IT,BCS-7L,E-2 Academic Block I (50),Anaum Hamid,thursday,11:40 - 12:30
N/A,C.,Const.,E-2 Academic Block I (50),Anaum Hamid,thursday,1:30 - 02:20
CS3002,Information Security,BCS-7L,E-2 Academic Block I (50),Usama Antuley,thursday,2:25 - 03:15
N/A,C.,Const.,E-2 Academic Block I (50),Zain ul Hasan,thursday,3:20 - 04:10
CS4001,Professional Practices in IT,BCS-7C,E-3 Academic Block I (50),Anaum Hamid,thursday,08:55 - 09:45
CS3002,Information Security,BCS-7C,E-3 Academic Block I (50),Yusra Kaleem,thursday,09:50 - 10:40
SE4005,Software Quality Engineering,BSE-5A,E-3 Academic Block I (50),Rubab Manzar,thursday,10:45 - 11:35
N/A,C.,Const.,E-3 Academic Block I (50),Zain ul Hasan,thursday,11:40 - 12:30
CS4001,Professional Practices in IT,BCS-7J,E-3 Academic Block I (50),Syed Muhammad Saad (VF),thursday,12:35 - 13:25
CS4001,Professional Practices in IT,BCS-7K,E-3 Academic Block I (50),Syed Muhammad Saad (VF),thursday,1:30 - 02:20
CS4001,Professional Practices in IT,BCS-7E,E-4 Academic Block I (50),Yusra Kaleem,thursday,08:55 - 09:45
CS3002,Information Security,BCS-7E,E-4 Academic Block I (50),Shaheer Khan,thursday,09:50 - 10:40
N/A,C.,Const.,E-4 Academic Block I (50),Shahar Bano,thursday,10:45 - 11:35
N/A,C.,Const.,E-4 Academic Block I (50),Zulfiqar Ali,thursday,11:40 - 12:30
N/A,Reserved Slot,For,E-4 Academic Block I (50),No Teacher,thursday,12:35 - 13:35
CS3002,Information Security,BCS-7G,E-5 Academic Block I (50),Dr. Nadeem Kafi,thursday,08:55 - 09:45
CS4001,Professional Practices in IT,BCS-7G,E-5 Academic Block I (50),Bilal Ahsan,thursday,09:50 - 10:40
N/A,Enter,BAI-7A,E-5 Academic Block I (50),Umer Farooq,thursday,10:45 - 11:35
CS3002,Information Security,BCS-7J,E-5 Academic Block I (50),Yusra Kaleem,thursday,11:40 - 12:30
CS3001,Computer Networks,BCS-5H,E-6 Academic Block I (50),Dr. Nadeem Kafi,thursday,08:00 - 08:50
CS3002,Information Security,BCS-7H,E-6 Academic Block I (50),Dr. Aqsa Aslam,thursday,08:55 - 09:45
N/A,C.,Const.,E-6 Academic Block I (50),Shahar Bano,thursday,09:50 - 10:40
N/A,Enter,BAI-7B,E-6 Academic Block I (50),Jahangir,thursday,10:45 - 11:35
CS3002,Information Security,BCS-7K,E-6 Academic Block I (50),Rabia Ahmed Ansari,thursday,11:40 - 12:30
CS4001,Professional Practices in IT,BCS-7A,R-11 Academic Block I (50),Aashir Mehboob,thursday,08:55 - 09:45
N/A,C.,Const.,R-11 Academic Block I (50),Syed Faisal Ali,thursday,09:50 - 10:40
N/A,Enter,BAI-7C,R-11 Academic Block I (50), Michael Simon,thursday,10:45 - 11:35
AI3004,Natural Language Processing,BAI-7A,R-12 Academic Block I (70),Saeeda Kanwal,thursday,08:00 - 08:50
CS4001,Professional Practices in IT,BSE-7A,R-12 Academic Block I (70),Dr. Abdul Aziz,thursday,08:55 - 09:45
CS4001,Professional Practices in IT,BCS-7F,R-12 Academic Block I (70),Dr. Abdul Aziz,thursday,09:50 - 10:40
CS4001,Professional Practices in IT,BCS-7H,R-12 Academic Block I (70),Saeeda Kanwal ,thursday,10:45 - 11:35
AI3004,Natural Language Processing,BAI-7C,R-12 Academic Block I (70),Saeeda Kanwal,thursday,11:40 - 12:30
AI3003,Intelligent Agents,BCY-7A,R-109 Academic Block I (50),Ali Naseer ,thursday,08:00 - 08:50
CS3002,Information Security,BCS-7L,R-109 Academic Block I (50),Usama Antuley,thursday,08:55 - 09:45
N/A,DBS,BCS-5C,R-109 Academic Block I (50),Atiya Jokhio,thursday,09:50 - 10:40
N/A,DBS,BCY-5A,R-109 Academic Block I (50),Atiya Jokhio,thursday,10:45 - 11:35
MG3002,Financial and Strategic Project Management,BSE-7A,R-109 Academic Block I (50),Minhal Raza,thursday,11:40 - 12:30
CS3006,Parallel and Distributed Computing,BCY-7A,R-109 Academic Block I (50),Farooq Zaidi,thursday,2:25 - 03:15
SE3001,Software System Design,BCY-7A,R-109 Academic Block I (50),Abuzar Zafar,thursday,3:20 - 04:10
CS4001,Professional Practices in IT,BCS-7M,A-1 Academic Block II (50),Asif Fazwani (VF),thursday,08:00 - 08:50
CS4001,Professional Practices in IT,BCY-7A,A-1 Academic Block II (50),Asif Fazwani (VF),thursday,08:55 - 09:45
CS3002,Information Security,BSE-7A,A-1 Academic Block II (50),Dr. Aqsa Aslam,thursday,09:50 - 10:40
CS4001,Professional Practices in IT,BCY-7B,A-1 Academic Block II (50),Ghulam (VF),thursday,10:45 - 11:35
CS4042,Computer Vision,BAI-7A,A-1 Academic Block II (50),Saif ur Rehman,thursday,11:40 - 12:30
N/A,Enter,BAI-7B,A-1 Academic Block II (50),Jahangir,thursday,12:35 - 13:25
CS4042,Computer Vision,BAI-7C,A-2Academic Block II (50),Bilal Ahsan,thursday,08:00 - 08:50
CS4001,Professional Practices in IT,BSE-7B,A-2Academic Block II (50),Ghulam (VF),thursday,08:55 - 09:45
CS3002,Information Security,BSE-7B,A-2Academic Block II (50),Hira Tunio,thursday,09:50 - 10:40
CS4042,Computer Vision,BAI-7B,A-2Academic Block II (50),Bilal Ahsan,thursday,11:40 - 12:30
MG3002,Financial and Strategic Project Management,BSE-7B,A-2Academic Block II (50),Minhal Raza,thursday,12:35 - 13:25
N/A,IT,in,A-2Academic Block II (50),  BSFT-1E,thursday,1:30 - 02:20
SS1007,Islamic Studies/Ethics,BSFT-1E,A-2Academic Block II (50),Farhan Ali Memon,thursday,2:25 - 03:15
N/A,MM,BSFT-1E,A-2Academic Block II (50), Museara Bhutto,thursday,3:20 - 04:10
SE3001,Software System Design,BCY-7B,A-3 Academic Block II (50),Abeer Gauher,thursday,08:00 - 08:50
CS3006,Parallel and Distributed Computing,BCY-7B,A-3 Academic Block II (50),Farooq Zaidi,thursday,08:55 - 09:45
AI3003,Intelligent Agents,BCY-7B,A-3 Academic Block II (50),Ali Naseer,thursday,09:50 - 10:40
N/A,BM1,BSFT-1B,A-3 Academic Block II (50), Dr. Khusro Mian,thursday,11:40 - 12:30
N/A,Reserved Slot,For,A-3 Academic Block II (50),No Teacher,thursday,12:35 - 13:35
N/A,Reserved Slot,For,A-4 Academic Block II (50),No Teacher,thursday,08:00 - 09:00
N/A,DS&BA,BSBA-5A,A-5 Academic Block II (50),Ali Fatmi ,thursday,08:00 - 08:50
