courseCode,courseName,section,location,instructor,day,time
,C.,Const.,E-2 Academic Block I (50),Shahar Bano,wednesday,2:25 - 3:15
CS4001,Professional Practices in IT,BCS-7M,E-3 Academic Block I (50),Asif Fazwani (VF),wednesday,8:00 - 8:50
,ICC,BCS-7A,E-3 Academic Block I (50),Sudais,wednesday,8:55 - 9:45
,ICC,BCS-7B,E-3 Academic Block I (50),Sudais,wednesday,9:50 - 10:40
,C.,Const.,E-3 Academic Block I (50),Syed Faisal Ali,wednesday,10:45 - 11:35
,ICC,BCS-7A,E-3 Academic Block I (50),Sudais,wednesday,11:40 - 12:30
,C.,Const.,E-3 Academic Block I (50),Zulfiqar Ali,wednesday,12:35 - 1:25
CS4001,Professional Practices in IT,BCS-7C,E-3 Academic Block I (50),Anaum Hamid,wednesday,1:30 - 2:20
,C.,Const.,E-3 Academic Block I (50),Zulfiqar Ali,wednesday,2:25 - 3:15
CS3002,Information Security,BSE-7B,E-4 Academic Block I (50),Hira Tunio,wednesday,8:00 - 8:50
,GenAI,BAI-7A,E-4 Academic Block I (50),Omer Qureshi,wednesday,8:55 - 9:45
,GenAI,BAI-7B,E-4 Academic Block I (50),Omer Qureshi,wednesday,9:50 - 10:40
CS3002,Information Security,BCS-7B,E-4 Academic Block I (50),Dr. Shakil,wednesday,10:45 - 11:35
,GenAI,BAI-7A,E-4 Academic Block I (50),Omer Qureshi,wednesday,11:40 - 12:30
CS3002,Information Security,BSE-7A,E-4 Academic Block I (50),Dr. Aqsa Aslam,wednesday,12:35 - 1:25
CS4001,Professional Practices in IT,BCS-7E,E-4 Academic Block I (50),Yusra Kaleem,wednesday,1:30 - 2:20
,C.,Const.,E-4 Academic Block I (50),Anaum Hamid,wednesday,2:25 - 3:15
SE3001,Software System Design,BCY-7A,E-5 Academic Block I (50),Abuzar Zafar,wednesday,8:00 - 8:50
,DBS,BAI-5A,E-5 Academic Block I (50),Atiya Jokhio,wednesday,8:55 - 9:45
EE2003,Computer Organization and Assembly Language,BCS-3B,E-5 Academic Block I (50), Atiya Jokhio ,wednesday,9:50 - 10:40
CS3002,Information Security,BCS-7C,E-5 Academic Block I (50),Yusra Kaleem,wednesday,10:45 - 11:35
CS3002,Information Security,BCS-7J,E-5 Academic Block I (50),Yusra Kaleem,wednesday,11:40 - 12:30
,C.,Const.,E-5 Academic Block I (50),Zain ul Hasan,wednesday,2:25 - 3:15
CS4042,Computer Vision,BAI-7B,E-6 Academic Block I (50),Bilal Ahsan,wednesday,8:00 - 8:50
,C.,Const.,E-6 Academic Block I (50),Shahar Bano,wednesday,8:55 - 9:45
,Discrete,BCS-3J,E-6 Academic Block I (50),Shoaib Raza,wednesday,9:50 - 10:40
,Discrete,BCS-3D,E-6 Academic Block I (50),Shoaib Raza,wednesday,10:45 - 11:35
CS3002,Information Security,BCS-7H,E-6 Academic Block I (50),Dr. Aqsa Aslam,wednesday,11:40 - 12:30
AI3003,Intelligent Agents,BCY-7A,E-6 Academic Block I (50),Ali Naseer,wednesday,12:35 - 1:25
,Discrete,BCS-3B,E-6 Academic Block I (50),Shoaib Raza,wednesday,1:30 - 2:20
CS4042,Computer Vision,BAI-7A,R-11 Academic Block I (50),Saif ur Rehman,wednesday,8:00 - 8:50
CS4001,Professional Practices in IT,BCS-7G,R-11 Academic Block I (50),Bilal Ahsan,wednesday,8:55 - 9:45
,C.,Const.,R-11 Academic Block I (50),Zain ul Hasan,wednesday,9:50 - 10:40
CS3002,Information Security,BCS-7E,R-11 Academic Block I (50),Shaheer Khan,wednesday,10:45 - 11:35
AI3004,Natural Language Processing,BAI-7B,R-11 Academic Block I (50),Saeeda Kanwal,wednesday,11:40 - 12:30
CS3006,Parallel and Distributed Computing,BCY-7B,R-11 Academic Block I (50),Farooq Zaidi,wednesday,12:35 - 1:25
MG3002,Financial and Strategic Project Management,BSE-7B,R-11 Academic Block I (50),Minhal Raza,wednesday,1:30 - 2:20
,DBS,BCY-5A,R-11 Academic Block I (50),Atiya Jokhio,wednesday,2:25 - 3:15
,C.,Const.,R-12 Academic Block I (70),Syed Faisal Ali,wednesday,8:00 - 8:50
,DLP,BCS-7A,R-12 Academic Block I (70),Dr. Maria,wednesday,8:55 - 9:45
CS4001,Professional Practices in IT,BCS-7F,R-12 Academic Block I (70),Dr. Abdul Aziz,wednesday,9:50 - 10:40
CS3002,Information Security,BCS-7A,R-12 Academic Block I (70),Dr. Nadeem Kafi,wednesday,10:45 - 11:35
,DLP,BCS-7A,R-12 Academic Block I (70),Dr. Maria,wednesday,11:40 - 12:30
CS4001,Professional Practices in IT,BCS-7A,R-12 Academic Block I (70),Aashir Mehboob,wednesday,12:35 - 1:25
SE3001,Software System Design,BCY-7B,R-12 Academic Block I (70),Abeer Gauher,wednesday,1:30 - 2:20
,C.,Const.,R-12 Academic Block I (70),Syed Faisal Ali,wednesday,2:25 - 3:15
,C.,Const.,R-12 Academic Block I (70),Syed Faisal Ali,wednesday,3:20 - 4:10
AI3004,Natural Language Processing,BAI-7C,R-109 Academic Block I (50),Saeeda Kanwal,wednesday,8:00 - 8:50
CS4001,Professional Practices in IT,BCS-7L,R-109 Academic Block I (50),Anaum Hamid,wednesday,8:55 - 9:45
,Intro.,to,R-109 Academic Block I (50),Rubab Manzar,wednesday,9:50 - 10:40
MG3002,Financial and Strategic Project Management,BSE-7A,R-109 Academic Block I (50),Minhal Raza,wednesday,10:45 - 11:35
CS3002,Information Security,BCS-7M,R-109 Academic Block I (50),Hira Tunio,wednesday,11:40 - 12:30
AI3004,Natural Language Processing,BAI-7A,R-109 Academic Block I (50),Saeeda Kanwal,wednesday,12:35 - 1:25
CS4001,Professional Practices in IT,BCS-7J,R-109 Academic Block I (50),Syed Muhammad Saad (VF),wednesday,1:30 - 2:20
CS4001,Professional Practices in IT,BCS-7K,R-109 Academic Block I (50),Syed Muhammad Saad (VF),wednesday,2:25 - 3:15
CS2009,Design and Analysis of Algorithms,BCS-5A,A-1 Academic Block II (50),Muhammad Kashif,wednesday,8:00 - 8:50
MT3001,Graph Theory,BCS-5A,A-1 Academic Block II (50),Moheez-UR-Rahim,wednesday,8:55 - 9:45
CS2001,Data Structures,BCS-3K,A-1 Academic Block II (50),Mubashra Fayyaz,wednesday,9:50 - 10:40
SE2002,Software Design and Architecture,BCS-5G,A-1 Academic Block II (50),Sobia Iftikhar,wednesday,10:45 - 11:35
CS4001,Professional Practices in IT,BCS-7D,A-1 Academic Block II (50),Anaum Hamid,wednesday,11:40 - 12:30
EE2003,Computer Organization and Assembly Language,BCS-3J,A-1 Academic Block II (50),Dr. Rabia Tabassum ,wednesday,12:35 - 1:25
CS3006,Parallel and Distributed Computing,BCY-7A,A-1 Academic Block II (50),Farooq Zaidi,wednesday,2:25 - 3:15
SE2002,Software Design and Architecture,BCS-5B,A-2Academic Block II (50),Ahmed Qaiser (VF),wednesday,8:00 - 8:50
CS406,Web Programming,BCS-5A,A-2Academic Block II (50),Ali Fatmi,wednesday,8:55 - 9:45
CS4001,Professional Practices in IT,BCS-7B,A-2Academic Block II (50),Aashir Mehboob,wednesday,9:50 - 10:40
CS3002,Information Security,BCS-7F,A-2Academic Block II (50),Rabia Ahmed Ansari,wednesday,10:45 - 11:35
CS3002,Information Security,BCS-7K,A-2Academic Block II (50),Rabia Ahmed Ansari,wednesday,11:40 - 12:30
MT1004,Linear Algebra,BCS-3J,A-2Academic Block II (50),Uzma Saleh,wednesday,1:30 - 2:20
,Discrete,BCS-3G,A-2Academic Block II (50),Shoaib Raza,wednesday,2:25 - 3:15
CS2009,Design and Analysis of Algorithms,BCS-5C,A-3 Academic Block II (50),Dr. Nasir Uddin,wednesday,8:00 - 8:50
RS1002,Research Skills,BCS-5A,A-3 Academic Block II (50),Dr. Farrukh Shahid,wednesday,8:55 - 9:45
CS4001,Professional Practices in IT,BSE-7B,A-3 Academic Block II (50),Ghulam (VF),wednesday,9:50 - 10:40
CS4001,Professional Practices in IT,BCY-7B,A-3 Academic Block II (50),Ghulam (VF),wednesday,10:45 - 11:35
SE2002,Software Design and Architecture,BCS-5A,A-3 Academic Block II (50),Engr. Abdul Rahman,wednesday,11:40 - 12:30
CS2009,Design and Analysis of Algorithms,BCS-5B,A-3 Academic Block II (50),Fahad Sherwani,wednesday,12:35 - 1:25
,DBS,BCS-5B,A-3 Academic Block II (50),Javeria Farooq,wednesday,1:30 - 2:20
SE2002,Software Design and Architecture,BCS-5F,A-3 Academic Block II (50),Syed Ahmed Khan,wednesday,2:25 - 3:15
,Reserved Slot,For,A-3 Academic Block II (50),No Teacher,wednesday,3:20 - 4:20
,Reserved Slot,For,A-4 Academic Block II (50),No Teacher,wednesday,8:00 - 9:00
SE2002,Software Design and Architecture,BCS-5D,A-5 Academic Block II (50),Syed Ahmed Khan,wednesday,8:00 - 8:50
MG3002,Financial and Strategic Project Management,BCS-5A,A-5 Academic Block II (50),Ubaid Aftab,wednesday,8:55 - 9:45
SE2002,Software Design and Architecture,BCS-5B,A-5 Academic Block II (50),Ahmed Qaiser (VF),wednesday,9:50 - 10:40
SE2002,Software Design and Architecture,BCS-5J,A-5 Academic Block II (50),Ahmed Qaiser (VF),wednesday,10:45 - 11:35
SE2002,Software Design and Architecture,BCS-5C,A-5 Academic Block II (50), Rubab Manzar,wednesday,11:40 - 12:30
CS3001,Computer Networks,BCS-5F,A-5 Academic Block II (50),Shaheer Khan,wednesday,12:35 - 1:25
AI3003,Intelligent Agents,BCY-7B,A-5 Academic Block II (50),Ali Naseer,wednesday,2:25 - 3:15
CS2001,Data Structures,BCS-3B,A-5 Academic Block II (50),Fizza Aqeel,wednesday,3:20 - 4:10
,OR,BCS-5A,A-6 Academic Block II (50),Urooj,wednesday,8:55 - 9:45
AF1001,Fundamentals of Accounting,BSBA-1A,A-6 Academic Block II (50),Dr. Sarfaraz Ahmed,wednesday,9:50 - 10:40
,Eng-1,BSFT-1D,A-6 Academic Block II (50),Sharmeen Ismail,wednesday,10:45 - 11:35
CS2001,Data Structures,BCS-3J,A-6 Academic Block II (50),Mubashra Fayyaz ,wednesday,11:40 - 12:30
,ME,BSFT-3B,A-6 Academic Block II (50),Dr. Mushtaq Ahmed,wednesday,12:35 - 1:25
SS2043,Civics and Community Engagement,BSBA-3B,A-6 Academic Block II (50),Dr. Wajiha Raheeq,wednesday,1:30 - 2:20
,ME,BSFT-3C,A-6 Academic Block II (50),Museara Bhutto,wednesday,2:25 - 3:15
,IOOP,BSFT-3C,A-7 Academic Block II (50),Madiha Aslam (VF),wednesday,8:55 - 9:45
,BF,BSFT-3C,A-7 Academic Block II (50),Jahangir,wednesday,9:50 - 10:40
,BF,BSFT-3B,A-7 Academic Block II (50),Zehra,wednesday,10:45 - 11:35
,IT,in,A-7 Academic Block II (50),BSFT-1C,wednesday,11:40 - 12:30
,MM,BSFT-1E,A-7 Academic Block II (50),Museara Bhutto,wednesday,12:35 - 1:25
SS1007,Islamic Studies/Ethics,BSFT-1D,A-7 Academic Block II (50),Muhammad Hasham,wednesday,1:30 - 2:20
SS1012,Functional English,BSBA-1A,A-8 Academic Block II (53),Atifa Batool,wednesday,9:50 - 10:40
,IT,in,A-8 Academic Block II (53),BSFT-1A,wednesday,10:45 - 11:35
,BM1,BSFT-1D,A-8 Academic Block II (53),Ashad Ali,wednesday,11:40 - 12:30
SS1007,Islamic Studies/Ethics,BSFT-1C,A-8 Academic Block II (53),Muhammad Hasham,wednesday,12:35 - 1:25
,MM,BSFT-1A,A-8 Academic Block II (53),Asiya Zaheer,wednesday,1:30 - 2:20
,Eng-1,BSFT-1A,A-8 Academic Block II (53),Sharmeen Ismail,wednesday,2:25 - 3:15
,MM,BSFT-1B,A-8 Academic Block II (53),Asiya Zaheer,wednesday,3:20 - 4:10
AF1001,Fundamentals of Accounting,BSFT-1D,B-9 Academic Block II (53),Zehra,wednesday,9:50 - 10:40
,Enter,BAI-7A,B-9 Academic Block II (53),Umer Farooq,wednesday,10:45 - 11:35
,IT,in,B-9 Academic Block II (53),BSFT-1B,wednesday,11:40 - 12:30
,BM1,BSFT-1B,B-9 Academic Block II (53),Dr. Khusro Mian,wednesday,12:35 - 1:25
AF1001,Fundamentals of Accounting,BSFT-1B,B-9 Academic Block II (53),Dr. Mohsin Ali,wednesday,1:30 - 2:20
MG1001,Fundamentals of Management,BSBA-1A,B-9 Academic Block II (53),Dr. Nazia Nazeer,wednesday,2:25 - 3:15
,IT,in,B-9 Academic Block II (53),BSFT-1D,wednesday,3:20 - 4:10
EE2003,Computer Organization and Assembly Language,BCS-3G,B-10 Academic Block II (53),Dr. Shakil,wednesday,8:55 - 9:45
,BM1,BSFT-1E,B-10 Academic Block II (53),Rabia Sagheer,wednesday,9:50 - 10:40
,Enter,BAI-7B,B-10 Academic Block II (53),Jahangir,wednesday,10:45 - 11:35
,PFB,BSBA-3A,B-10 Academic Block II (53),Madiha Aslam (VF),wednesday,11:40 - 12:30
,BM1,BSBA-1A,B-10 Academic Block II (53),Rabia Sagheer,wednesday,1:30 - 2:20
AF1001,Fundamentals of Accounting,BSFT-1D,B-10 Academic Block II (53), Zehra,wednesday,2:25 - 3:15
,BM1,BSFT-1C,B-10 Academic Block II (53),Dr. Khusro Mian,wednesday,3:20 - 4:10
,MFM,BSBA-7A,B-11 Academic Block II (53),Dr. Mohsin Ali,wednesday,8:55 - 9:45
,Eng-1,BSFT-1B,B-11 Academic Block II (53),Brohi,wednesday,9:50 - 10:40
,Enter,BAI-7C,B-11 Academic Block II (53), Michael Simon,wednesday,10:45 - 11:35
CS2001,Data Structures,BCS-3H,B-11 Academic Block II (53),Fizza Aqeel,wednesday,11:40 - 12:30
SS1012,Functional English,BSBA-1A,B-11 Academic Block II (53), Atifa Batool,wednesday,12:35 - 1:25
AF1001,Fundamentals of Accounting,BSFT-1C,B-11 Academic Block II (53),Muhammad Ahsan,wednesday,1:30 - 2:20
,MM,BSFT-1C,B-11 Academic Block II (53),Aleena Fayyaz,wednesday,2:25 - 3:15
,DCNet,BSEE-5AB,C-12 Academic Block II (50),,wednesday,8:00 - 8:50
,EDC,BSEE-3B,C-12 Academic Block II (50),,wednesday,8:55 - 9:45
,EDC,BSEE-3A,C-12 Academic Block II (50),,wednesday,9:50 - 10:40
,DSA,BSEE-5AB,C-12 Academic Block II (50),,wednesday,10:45 - 11:35
,EMT,BSEE-5AB,C-12 Academic Block II (50),,wednesday,11:40 - 12:30
,UoS,BSCE-1A,C-12 Academic Block II (50),,wednesday,1:30 - 2:20
,UoS,BSCE-1B,C-12 Academic Block II (50),,wednesday,2:25 - 3:15
,AC,BSCE-1A,C-13 Academic Block II (50),,wednesday,8:00 - 8:50
,AC,BSCE-1A,C-13 Academic Block II (50),,wednesday,8:55 - 9:45
SS1007,Islamic Studies/Ethics,BSFT-1B,C-13 Academic Block II (50),Muhammad Hasham,wednesday,9:50 - 10:40
CS1002,Programming Fundamentals,BSEE-3AB,C-13 Academic Block II (50),,wednesday,10:45 - 11:35
,Reserved Slot,For,C-13 Academic Block II (50),No Teacher,wednesday,11:40 - 12:40
,MPI,BSEE-5AB,C-13 Academic Block II (50),,wednesday,12:35 - 1:25
,MPI,BSEE-5AB,C-13 Academic Block II (50),,wednesday,1:30 - 2:20
,AC,BSEE-1B,C-13 Academic Block II (50),,wednesday,2:25 - 3:15
,AC,BSEE-1B,C-13 Academic Block II (50),,wednesday,3:20 - 4:10
,CA,BSEE-7AB,C-14 Academic Block II (50),,wednesday,8:00 - 8:50
,CA,BSEE-7AB,C-14 Academic Block II (50),,wednesday,8:55 - 9:45
AF1001,Fundamentals of Accounting,BSFT-1E,C-14 Academic Block II (50),Aleena Fayyaz ,wednesday,10:45 - 11:35
,EM,BSEE-7AB,C-14 Academic Block II (50),,wednesday,11:40 - 12:30
,CVT,BSEE-3B,C-14 Academic Block II (50),,wednesday,12:35 - 1:25
,CVT,BSEE-3A,C-14 Academic Block II (50),,wednesday,1:30 - 2:20
,CVT,BSEE-3A,C-14 Academic Block II (50),,wednesday,2:25 - 3:15
,AT,BSEE-5AB,C-15 Academic Block II (50),,wednesday,8:55 - 9:45
CL1000,Introduction to Information and Communication Technology,BSCE-1A,C-15 Academic Block II (50),,wednesday,11:40 - 12:30
CL1000,Introduction to Information and Communication Technology,BSCE-1A,C-15 Academic Block II (50),,wednesday,12:35 - 1:25
CL1000,Introduction to Information and Communication Technology,BSCE-1B,C-15 Academic Block II (50),,wednesday,1:30 - 2:20
EE2003,Computer Organization and Assembly Language,BCS-3H,C-16 Academic Block II (50),Shoaib Rauf ,wednesday,8:00 - 8:50
,Discrete,BCS-3H,C-16 Academic Block II (50),Dr. Ghufran Ahmed,wednesday,8:55 - 9:45
,Entrep,BSBA-7A,C-16 Academic Block II (50),Asiya Zaheer ,wednesday,9:50 - 10:40
,IOOP,BSFT-3C,C-16 Academic Block II (50),Madiha Aslam (VF),wednesday,10:45 - 11:35
,DCB,BSBA-7A,C-16 Academic Block II (50),Dr. Mushtaq Ahmed,wednesday,11:40 - 12:30
,DBS,BCS-5H,C-16 Academic Block II (50),Javeria Farooq,wednesday,12:35 - 1:25
,FM,BSBA-5A,C-17 Academic Block II (59),Muhammad Ahsan,wednesday,8:00 - 8:50
,FM,BSBA-5A,C-17 Academic Block II (59),Muhammad Ahsan,wednesday,8:55 - 9:45
,Entrep,BSFT-5A,C-17 Academic Block II (59),Dr. Nazia Nazeer,wednesday,10:45 - 11:35
AF1001,Fundamentals of Accounting,BSFT-1A,C-17 Academic Block II (59),Muhammad Ahsan,wednesday,11:40 - 12:30
,UoS,BSFT-1A,C-17 Academic Block II (59),Dr. Shahzad Shaikh ,wednesday,12:35 - 1:25
,HRM,BSBA-5A,C-17 Academic Block II (59),Dr. Nazia Nazeer ,wednesday,1:30 - 2:20
,BE,BSBA-5A,C-17 Academic Block II (59),Dr. Mushtaq Ahmed,wednesday,2:25 - 3:15
,BCB,BSBA-5A,C-17 Academic Block II (59),Dr. Shahbaz Siddiqui,wednesday,3:20 - 4:10
,PFB,BSBA-3A,C-18 Academic Block II (50),Madiha Aslam (VF),wednesday,8:00 - 8:50
CS3002,Information Security,BCS-7L,C-18 Academic Block II (50),Usama Antuley,wednesday,8:55 - 9:45
CS3002,Information Security,BCS-7D,C-18 Academic Block II (50),Usama Antuley,wednesday,9:50 - 10:40
MT3001,Graph Theory,BCS-5A,C-18 Academic Block II (50),Moheez-UR-Rahim,wednesday,10:45 - 11:35
MT3001,Graph Theory,BCS-5B,C-18 Academic Block II (50),Moheez-UR-Rahim,wednesday,11:40 - 12:30
,CB,BSBA-5A,C-18 Academic Block II (50), Umer Farooq,wednesday,12:35 - 1:25
,ME,BSFT-3A,C-19 Academic Block II (50), Michael Simon,wednesday,8:55 - 9:45
CS2009,Design and Analysis of Algorithms,BCS-5E,C-19 Academic Block II (50),Muhammad Kashif,wednesday,9:50 - 10:40
CS406,Web Programming,BCS-5A,C-19 Academic Block II (50),Ali Fatmi,wednesday,10:45 - 11:35
CS406,Web Programming,BCS-5A,C-19 Academic Block II (50),Ali Fatmi,wednesday,11:40 - 12:30
CS3001,Computer Networks,BCS-5G,C-21 Academic Block II (50),Dr. Ghufran Ahmed,wednesday,8:00 - 8:50
,DBS,BCS-5G,C-21 Academic Block II (50),Dr. Farrukh Salim,wednesday,9:50 - 10:40
RS1002,Research Skills,BCS-5A,C-21 Academic Block II (50),Dr. Farrukh Shahid,wednesday,10:45 - 11:35
RS1002,Research Skills,BCS-5A,C-21 Academic Block II (50),Dr. Farrukh Shahid,wednesday,11:40 - 12:30
AI3002,Machine Learning,BAI-5A,D-22 Academic Block II (50),Sania Urooj,wednesday,8:00 - 8:50
AI4006,Knowledge and Knowledge Representation,BAI-5A,D-22 Academic Block II (50),Muhammad Rafi,wednesday,9:50 - 10:40
MG3002,Financial and Strategic Project Management,BCS-5A,D-22 Academic Block II (50),Ubaid Aftab,wednesday,10:45 - 11:35
MG3002,Financial and Strategic Project Management,BCS-5B,D-22 Academic Block II (50),Ubaid Aftab,wednesday,11:40 - 12:30
CY4003,Digital Forensics,BCY-5A,D-22 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,1:30 - 2:20
CS2009,Design and Analysis of Algorithms,BCY-5A,D-22 Academic Block II (50),Dr. Kamran,wednesday,2:25 - 3:15
CS2009,Design and Analysis of Algorithms,BAI-5A,D-22 Academic Block II (50),Dr. Kamran,wednesday,3:20 - 4:10
CS2001,Data Structures,BDS-3B,D-23 Academic Block II (50),Farooq Zaidi,wednesday,8:00 - 8:50
CS3002,Information Security,BCY-5A,D-23 Academic Block II (50),Nouman Rajput,wednesday,8:55 - 9:45
CY4003,Digital Forensics,BCY-5A,D-23 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,9:50 - 10:40
,OR,BCS-5A,D-23 Academic Block II (50),Urooj,wednesday,10:45 - 11:35
CS2009,Design and Analysis of Algorithms,BAI-5A,D-23 Academic Block II (50),Dr. Kamran,wednesday,11:40 - 12:30
,Discrete,BCS-3A,D-24 Academic Block II (50),Dr. Nouman Durrani,wednesday,8:00 - 8:50
CS2001,Data Structures,BCS-3A,D-24 Academic Block II (50), Dr. Jawwad Shamsi,wednesday,8:55 - 9:45
MT1004,Linear Algebra,BCS-3A,D-24 Academic Block II (50),Dr. Fahad Riaz,wednesday,9:50 - 10:40
CY4003,Digital Forensics,BCY-5B,D-24 Academic Block II (50),Dr. Shahbaz Siddiqui,wednesday,10:45 - 11:35
CS2009,Design and Analysis of Algorithms,BCS-5D,D-24 Academic Block II (50),Dr. Nasir Uddin,wednesday,11:40 - 12:30
,Psych,BCS-3A,D-24 Academic Block II (50),Aqsa Fayyaz,wednesday,2:25 - 3:15
MT1004,Linear Algebra,BCS-3B,D-25 Academic Block II (50),Urooj,wednesday,8:00 - 8:50
CS3005,Theory of Automata,BCS-3B,D-25 Academic Block II (50), Ubaidullah,wednesday,8:55 - 9:45
CS4001,Professional Practices in IT,BCY-7A,D-25 Academic Block II (50),Asif Fazwani (VF),wednesday,9:50 - 10:40
SS2012,Technical and Business Writing,BCY-5A,D-25 Academic Block II (50),Atifa Batool,wednesday,10:45 - 11:35
MT1004,Linear Algebra,BCS-3B,D-25 Academic Block II (50),Urooj,wednesday,11:40 - 12:30
CS4030,Compiler Techniques,BSBA-3A,D-25 Academic Block II (50),Faiza Iqbal ,wednesday,1:30 - 2:20
,Psych,BCS-3B,D-25 Academic Block II (50),Faiza Iqbal,wednesday,2:25 - 3:15
SS2009,Ethics and Professional Practices,BCS-1N2,D-26 Academic Block II (50),Abdullah ,wednesday,8:00 - 8:50
SS2009,Ethics and Professional Practices,BCS-1N2,D-26 Academic Block II (50),Abdullah ,wednesday,8:55 - 9:45
EE2003,Computer Organization and Assembly Language,BCS-3C,D-26 Academic Block II (50),Dr. Rabia Tabassum ,wednesday,11:40 - 12:30
,Socio,BCS-3A,D-26 Academic Block II (50),Kauser Malik,wednesday,2:25 - 3:15
CS2001,Data Structures,BCS-3C,D-26 Academic Block II (50),Farrukh Hasan Syed,wednesday,3:20 - 4:10
,Discrete,BCS-3E,D-27 Academic Block II (50),Bakhtawar Abbasi,wednesday,8:00 - 8:50
,Psych,BCS-3D,D-27 Academic Block II (50),Faiza Iqbal,wednesday,8:55 - 9:45
MT1004,Linear Algebra,BCS-3E,D-27 Academic Block II (50),Uzma Saleh,wednesday,10:45 - 11:35
MT1004,Linear Algebra,BCS-3E,D-27 Academic Block II (50),Uzma Saleh,wednesday,11:40 - 12:30
CS2001,Data Structures,BCS-3E,D-27 Academic Block II (50),Basit Jasani ,wednesday,12:35 - 1:25
CS2001,Data Structures,BCS-3E,D-27 Academic Block II (50),Basit Jasani ,wednesday,3:20 - 4:10
EE2003,Computer Organization and Assembly Language,BCS-3F,D-28 Academic Block II (50),Ubaidullah ,wednesday,8:00 - 8:50
,Socio,BCS-3B,D-28 Academic Block II (50),Kauser Malik,wednesday,8:55 - 9:45
EE2003,Computer Organization and Assembly Language,BCS-3A,D-28 Academic Block II (50), Aashir Mehboob ,wednesday,11:40 - 12:30
,Discrete,BCS-3C,D-28 Academic Block II (50),Dr. Nouman Durrani,wednesday,12:35 - 1:25
,Discrete,BCS-3F,D-28 Academic Block II (50),Dr. Nouman Durrani,wednesday,1:30 - 2:20
CS2001,Data Structures,BCS-3F,D-28 Academic Block II (50),Basit Jasani ,wednesday,2:25 - 3:15
EE2003,Computer Organization and Assembly Language,BSE-3B,E-29Academic Block II (52),Dr. Shakil,wednesday,8:00 - 8:50
MT1004,Linear Algebra,BSE-3B,E-29Academic Block II (52),Nadeem Khan,wednesday,10:45 - 11:35
CS3005,Theory of Automata,BCS-3A,E-29Academic Block II (52), Ubaidullah ,wednesday,12:35 - 1:25
CS2001,Data Structures,BAI-3A,E-29Academic Block II (52),Sania Urooj,wednesday,2:25 - 3:15
CS2001,Data Structures,BCS-3G,E-29Academic Block II (52),Sania Urooj,wednesday,3:20 - 4:10
,Psych,BCS-3E,E-30 Academic Block II (52),Aqsa Fayyaz,wednesday,8:00 - 8:50
,Psych,BCS-3C,E-30 Academic Block II (52),Aqsa Fayyaz,wednesday,8:55 - 9:45
,Discrete,BDS-3B,E-30 Academic Block II (52),Dr. Fahad Samad,wednesday,9:50 - 10:40
AF1001,Fundamentals of Accounting,BDS-3B,E-30 Academic Block II (52),Aleena Fayyaz,wednesday,11:40 - 12:30
MT1004,Linear Algebra,BCS-3D,E-30 Academic Block II (52),Urooj,wednesday,2:25 - 3:15
EE2003,Computer Organization and Assembly Language,BCS-3D,E-30 Academic Block II (52),Waseem Rauf ,wednesday,3:20 - 4:10
,Psych,BCS-3F,E-31 Academic Block II (52),Faiza Iqbal,wednesday,8:00 - 8:50
MT1004,Linear Algebra,BCS-3J,E-31 Academic Block II (52),Uzma Saleh,wednesday,8:55 - 9:45
SS2009,Ethics and Professional Practices,BCS-1N,E-31 Academic Block II (52),Dr. Wajiha Raheeq,wednesday,9:50 - 10:40
SS2043,Civics and Community Engagement,BSBA-3A,E-31 Academic Block II (52),Dr. Wajiha Raheeq,wednesday,10:45 - 11:35
MG1001,Fundamentals of Management,BDS-3B,E-31 Academic Block II (52),Dr. Mohsin,wednesday,11:40 - 12:30
SS2009,Ethics and Professional Practices,BCS-1N,E-31 Academic Block II (52),Dr. Wajiha Raheeq,wednesday,12:35 - 1:25
MT1004,Linear Algebra,BCS-3K,E-31 Academic Block II (52),Abdul Basit (VF),wednesday,1:30 - 2:20
MT1004,Linear Algebra,BCS-3H,E-31 Academic Block II (52),Abdul Basit (VF),wednesday,2:25 - 3:15
MT1004,Linear Algebra,BCS-3H,E-31 Academic Block II (52),Abdul Basit (VF),wednesday,3:20 - 4:10
,Socio,BCS-3C,E-32 Academic Block II (52),Kauser Malik,wednesday,8:00 - 8:50
EE2003,Computer Organization and Assembly Language,BCS-3K,E-32 Academic Block II (52),Aashir Mehboob ,wednesday,8:55 - 9:45
MG1006,Principles of Economics,BDS-3B,E-32 Academic Block II (52),Musera Bhutto,wednesday,11:40 - 12:30
CS2001,Data Structures,BCS-3D,E-32 Academic Block II (52),Farrukh Hasan Syed,wednesday,1:30 - 2:20
EE2003,Computer Organization and Assembly Language,BDS-3A,E-32 Academic Block II (52),Dr. Muhammad Adeel,wednesday,3:20 - 4:10
,Cyber,Security,E-33 Academic Block II (52),Abeer Gauher,wednesday,8:00 - 8:50
AF1001,Fundamentals of Accounting,BSE-3A,E-33 Academic Block II (52),Jahangir,wednesday,8:55 - 9:45
,Discrete,BAI-3A,E-33 Academic Block II (52),Mahrukh Khan,wednesday,1:30 - 2:20
MT1004,Linear Algebra,SE-3A,E-33 Academic Block II (52),Nadeem Khan,wednesday,3:20 - 4:10
